employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,awards_won?,avg_training_score,is_promoted
57274,Operations,region_32,Bachelor's,m,other,1,32,5.0,5,0,60,0
43626,Technology,region_27,Bachelor's,f,sourcing,1,31,3.0,6,0,82,0
5381,Sales & Marketing,region_2,Bachelor's,m,referred,1,33,5.0,4,0,48,0
34400,Procurement,region_2,Master's & above,f,referred,1,36,3.0,10,0,79,1
19038,Sales & Marketing,region_25,Master's & above,m,sourcing,1,33,3.0,4,0,49,0
24917,Operations,region_4,Bachelor's,m,sourcing,1,30,3.0,3,1,64,0
65370,Analytics,region_2,Bachelor's,m,other,1,37,4.0,7,0,82,0
64075,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,26,4.0,2,0,48,0
49993,Sales & Marketing,region_22,Master's & above,f,other,5,32,1.0,8,0,52,0
54384,Operations,region_6,Bachelor's,f,other,1,28,3.0,3,0,58,0
23673,Technology,region_33,Master's & above,m,sourcing,1,34,5.0,6,0,79,0
24798,Operations,region_34,Bachelor's,m,other,3,32,5.0,4,0,60,0
30273,R&D,region_2,Master's & above,m,sourcing,1,32,4.0,2,0,86,0
33048,Operations,region_2,Bachelor's,m,other,1,37,1.0,8,0,55,0
6614,Sales & Marketing,region_15,Bachelor's,m,sourcing,2,29,1.0,2,0,47,0
30798,HR,region_22,Master's & above,m,other,1,32,5.0,7,0,50,1
49330,Operations,region_20,Bachelor's,m,other,2,31,3.0,7,0,61,0
1035,Sales & Marketing,region_2,Master's & above,f,other,1,41,5.0,9,0,64,1
33578,Sales & Marketing,region_2,Master's & above,m,sourcing,1,50,3.0,5,0,55,0
6303,Procurement,region_11,Master's & above,m,sourcing,1,35,5.0,8,0,68,0
29312,Operations,region_3,Master's & above,f,other,1,37,5.0,8,0,59,0
42038,Sales & Marketing,region_25,Master's & above,m,other,1,42,5.0,11,0,47,0
10817,Procurement,region_2,Master's & above,f,other,1,36,4.0,4,0,72,0
43442,Finance,region_2,Master's & above,m,other,1,53,3.0,19,0,58,0
31575,Procurement,region_7,Bachelor's,f,other,1,34,5.0,6,0,67,0
53592,Operations,region_4,Bachelor's,m,sourcing,1,39,5.0,8,0,90,1
53343,Finance,region_4,Bachelor's,m,other,1,33,3.0,5,0,55,0
24556,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,28,4.0,5,0,53,0
50000,Legal,region_2,Bachelor's,f,other,1,31,3.0,2,0,61,0
44833,Sales & Marketing,region_22,Bachelor's,m,other,1,32,5.0,6,0,45,0
74440,Procurement,region_8,Bachelor's,m,other,1,28,1.0,4,0,70,0
37885,Technology,region_7,Bachelor's,m,other,1,33,4.0,5,0,77,0
61461,Analytics,region_7,Bachelor's,m,other,1,28,5.0,4,0,85,0
7776,Technology,region_17,Bachelor's,m,sourcing,1,39,5.0,7,1,81,0
54559,Technology,region_26,Bachelor's,m,referred,1,40,5.0,10,0,76,0
3617,Procurement,region_2,Bachelor's,m,other,1,32,1.0,3,0,66,0
16228,Operations,region_27,Bachelor's,m,other,2,32,5.0,9,0,56,0
52227,Sales & Marketing,region_32,Bachelor's,f,sourcing,1,27,3.0,3,0,48,0
68389,Procurement,region_22,Bachelor's,m,sourcing,2,46,4.0,2,0,66,0
59092,Technology,region_2,Bachelor's,f,other,1,39,4.0,9,0,84,1
73907,Sales & Marketing,region_4,Master's & above,m,sourcing,1,31,3.0,2,0,63,1
33061,Sales & Marketing,region_20,Bachelor's,m,other,1,36,5.0,6,0,45,0
45089,Procurement,region_30,Bachelor's,m,other,1,34,3.0,9,0,67,0
17010,Technology,region_7,Bachelor's,f,other,1,32,3.0,6,0,81,1
17109,HR,region_28,Master's & above,m,other,1,32,3.0,6,0,50,0
40018,Analytics,region_30,Bachelor's,m,sourcing,2,33,5.0,2,0,84,0
57353,Operations,region_22,Bachelor's,m,other,2,34,3.0,7,0,58,0
20997,Analytics,region_27,Bachelor's,m,other,1,28,1.0,3,0,87,0
8438,Legal,region_26,Bachelor's,m,other,1,29,1.0,2,0,64,0
22355,Legal,region_2,Master's & above,m,sourcing,2,35,3.0,3,0,60,0
32969,Sales & Marketing,region_2,Bachelor's,m,other,1,32,3.0,2,0,77,1
71887,Finance,region_2,Bachelor's,m,sourcing,4,35,3.0,6,0,62,0
1714,Technology,region_29,Bachelor's,m,sourcing,1,25,4.0,1,0,74,0
2937,Operations,region_2,Bachelor's,m,other,1,27,1.0,4,0,62,0
3048,Sales & Marketing,region_5,Master's & above,m,sourcing,3,32,1.0,6,0,46,0
55537,Sales & Marketing,region_23,Bachelor's,m,other,1,39,4.0,4,0,54,0
58522,Sales & Marketing,region_22,Bachelor's,f,sourcing,1,27,3.0,3,0,46,0
29668,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,28,5.0,5,0,50,0
42923,Sales & Marketing,region_11,Bachelor's,f,sourcing,1,27,1.0,3,0,48,0
51929,Operations,region_11,Master's & above,m,other,1,33,3.0,7,0,63,0
30161,Technology,region_7,Bachelor's,m,sourcing,1,42,5.0,8,0,71,1
33328,HR,region_22,Bachelor's,m,other,2,28,3.0,5,0,52,0
16089,Analytics,region_26,Bachelor's,m,other,1,52,3.0,3,0,80,0
9123,Sales & Marketing,region_14,Bachelor's,m,other,1,39,4.0,7,0,50,0
53657,Operations,region_2,Bachelor's,m,other,1,32,5.0,6,0,58,0
43169,Finance,region_2,Bachelor's,f,other,2,34,3.0,6,0,58,0
2021,Procurement,region_11,Master's & above,m,other,1,42,3.0,10,0,70,0
45711,Sales & Marketing,region_2,Master's & above,m,other,1,35,3.0,7,0,51,1
64813,Technology,region_2,Bachelor's,f,other,3,42,4.0,4,0,78,0
34096,Sales & Marketing,region_1,Master's & above,m,sourcing,1,37,2.0,4,0,51,0
44988,Analytics,region_13,Master's & above,m,sourcing,1,33,4.0,7,0,84,0
75115,Sales & Marketing,region_2,Bachelor's,m,other,1,25,4.0,2,0,49,0
2412,Operations,region_2,Bachelor's,f,sourcing,1,53,5.0,5,0,62,0
46458,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,35,5.0,5,0,48,0
68725,Analytics,region_16,Bachelor's,m,other,1,28,1.0,4,0,84,0
3946,Technology,region_23,Bachelor's,m,other,4,32,5.0,6,0,80,0
71924,Technology,region_5,Bachelor's,m,other,1,30,3.0,4,0,79,0
25773,Analytics,region_26,Master's & above,m,other,1,44,3.0,5,0,87,0
19103,Sales & Marketing,region_22,Bachelor's,m,other,3,28,3.0,6,0,49,0
1291,Sales & Marketing,region_23,Bachelor's,m,other,1,40,3.0,11,0,49,0
13419,Sales & Marketing,region_7,Bachelor's,f,other,1,32,1.0,7,0,48,0
35662,Operations,region_13,Bachelor's,m,other,1,39,5.0,8,0,58,0
59411,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,37,5.0,11,1,90,1
14870,Technology,region_30,Bachelor's,m,other,2,33,2.0,3,0,76,0
39852,Technology,region_1,Master's & above,m,other,1,34,5.0,3,0,83,0
44877,Operations,region_20,Bachelor's,m,sourcing,1,26,5.0,4,0,61,1
20335,Operations,region_2,Bachelor's,m,sourcing,2,35,4.0,8,0,60,0
55138,R&D,region_22,Bachelor's,f,other,1,28,5.0,2,0,88,0
70920,Analytics,region_22,Bachelor's,m,referred,2,28,5.0,2,0,82,1
2548,Legal,region_22,Master's & above,m,sourcing,1,34,3.0,6,0,62,0
58828,HR,region_26,Bachelor's,m,other,1,28,2.0,2,0,52,1
16673,Sales & Marketing,region_15,Bachelor's,m,other,1,34,3.0,3,0,47,0
49064,Operations,region_7,Master's & above,f,sourcing,1,34,4.0,9,0,59,0
45220,Sales & Marketing,region_7,Bachelor's,m,other,1,34,3.0,9,0,52,0
2151,Operations,region_22,Bachelor's,m,other,1,26,1.0,3,0,51,0
25938,Sales & Marketing,region_27,Bachelor's,m,other,2,33,1.0,9,0,45,0
71012,Operations,region_8,Bachelor's,m,sourcing,1,30,5.0,8,0,58,0
32776,Sales & Marketing,region_19,Bachelor's,m,other,1,32,4.0,10,1,50,0
34739,Finance,region_7,Bachelor's,m,sourcing,2,26,3.0,3,0,57,0
62398,Operations,region_32,Bachelor's,m,other,1,30,5.0,3,0,62,0
8565,Sales & Marketing,region_11,Bachelor's,m,sourcing,1,39,3.0,9,0,47,0
18623,Sales & Marketing,region_22,Bachelor's,m,other,1,53,3.0,11,0,54,0
14045,Operations,region_2,Master's & above,m,sourcing,1,58,3.0,32,0,59,0
2464,Procurement,region_24,Master's & above,f,sourcing,3,33,3.0,6,0,72,0
11468,Finance,region_2,Below Secondary,m,other,1,23,1.0,2,0,61,0
3993,Procurement,region_17,Bachelor's,f,other,1,28,5.0,4,0,66,0
36540,Sales & Marketing,region_2,Bachelor's,m,other,2,28,1.0,2,0,51,0
18693,Operations,region_22,Bachelor's,m,sourcing,2,29,5.0,5,0,64,1
32214,Technology,region_22,Bachelor's,m,other,1,32,4.0,3,1,75,0
14763,Technology,region_24,Bachelor's,m,other,1,32,2.0,8,0,81,0
24396,Procurement,region_13,Bachelor's,f,sourcing,1,30,5.0,6,0,68,1
20418,R&D,region_22,Bachelor's,m,other,1,31,5.0,3,0,82,1
63670,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,31,3.0,5,0,46,0
75315,Technology,region_14,Bachelor's,m,other,1,55,4.0,6,0,76,0
31383,Technology,region_7,Master's & above,f,sourcing,1,38,4.0,8,0,76,0
18261,Sales & Marketing,region_2,Bachelor's,f,other,2,42,1.0,12,0,51,0
13054,Operations,region_22,Bachelor's,f,other,1,46,5.0,3,0,56,0
72221,Procurement,region_17,Master's & above,f,sourcing,1,41,4.0,12,0,70,0
78288,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,29,3.0,3,1,60,1
17239,Operations,region_2,Master's & above,f,other,1,55,5.0,8,0,57,0
8285,Technology,region_24,Master's & above,f,sourcing,1,38,3.0,11,0,78,0
1781,Analytics,region_13,Bachelor's,m,sourcing,1,26,3.0,2,0,84,0
54077,Sales & Marketing,region_2,Bachelor's,m,other,1,25,2.0,2,0,47,0
42984,Sales & Marketing,region_6,Bachelor's,m,other,1,24,4.0,2,0,48,0
36211,Sales & Marketing,region_7,Master's & above,m,other,2,34,2.0,7,0,50,0
10848,Analytics,region_32,Bachelor's,m,other,1,34,1.0,4,0,86,0
10925,Procurement,region_7,Bachelor's,f,other,2,36,5.0,4,0,68,0
46174,Technology,region_2,Bachelor's,f,other,1,33,1.0,4,0,74,0
5650,Operations,region_8,Bachelor's,m,sourcing,1,32,4.0,8,0,65,0
33305,Operations,region_22,Bachelor's,f,sourcing,2,35,2.0,9,0,65,0
11179,Operations,region_7,Master's & above,m,other,2,41,4.0,12,0,57,0
27232,Operations,region_13,Master's & above,f,sourcing,1,41,3.0,12,0,61,0
57387,Technology,region_12,Bachelor's,m,sourcing,4,31,2.0,5,0,84,0
58572,Finance,region_26,Bachelor's,m,other,1,32,3.0,6,0,56,0
53391,Analytics,region_2,Master's & above,m,sourcing,2,33,1.0,5,0,87,0
15761,Analytics,region_22,Bachelor's,m,other,1,29,4.0,5,1,83,0
38617,Sales & Marketing,region_15,Master's & above,m,other,1,43,2.0,10,0,48,0
32526,Sales & Marketing,region_7,Bachelor's,m,sourcing,3,24,3.0,4,0,47,0
23263,Operations,region_22,Bachelor's,f,sourcing,1,40,4.0,5,0,56,0
49671,Sales & Marketing,region_29,Master's & above,m,sourcing,1,44,1.0,15,0,50,0
3474,Operations,region_11,Bachelor's,m,other,3,33,4.0,3,0,62,0
64826,Sales & Marketing,region_4,Master's & above,f,sourcing,1,34,3.0,9,0,45,0
30409,Operations,region_22,Master's & above,f,sourcing,1,33,4.0,4,0,62,0
66516,Technology,region_26,Bachelor's,f,other,1,44,3.0,11,0,78,0
47155,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,35,2.0,4,0,50,0
33110,Sales & Marketing,region_1,Master's & above,f,other,1,32,4.0,3,0,51,0
66846,Sales & Marketing,region_11,Bachelor's,m,other,2,26,3.0,4,0,48,0
40435,Sales & Marketing,region_4,Master's & above,m,other,1,34,5.0,3,0,48,0
47706,Operations,region_2,Bachelor's,m,referred,1,35,3.0,8,0,59,0
53207,Analytics,region_27,Bachelor's,m,sourcing,1,39,1.0,6,0,89,0
61671,Procurement,region_17,Bachelor's,f,other,1,50,5.0,7,0,66,0
4615,Procurement,region_4,Bachelor's,f,other,2,38,5.0,5,0,70,0
43411,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,27,3.0,2,0,47,0
47202,Technology,region_10,Master's & above,f,other,2,34,3.0,10,0,76,0
61056,Sales & Marketing,region_20,Master's & above,m,sourcing,1,41,1.0,7,0,44,0
12482,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,33,3.0,4,0,52,1
40884,Analytics,region_22,Bachelor's,m,other,3,38,5.0,2,0,87,1
17171,Operations,region_4,Bachelor's,m,sourcing,1,40,5.0,15,0,60,0
20876,Sales & Marketing,region_22,Bachelor's,m,other,1,33,2.0,6,0,54,0
7015,Operations,region_32,Bachelor's,m,sourcing,2,37,3.0,8,0,62,0
11369,Operations,region_7,Master's & above,m,other,1,40,3.0,7,0,59,0
16981,Procurement,region_27,Master's & above,m,sourcing,1,38,4.0,10,0,68,0
29009,Technology,region_14,Bachelor's,m,other,1,28,3.0,4,0,78,0
58743,Sales & Marketing,region_12,Bachelor's,m,other,1,29,5.0,2,0,51,0
42673,Analytics,region_22,Bachelor's,m,sourcing,3,33,3.0,7,0,86,0
62602,Sales & Marketing,region_27,Master's & above,m,other,1,34,5.0,5,0,55,0
46523,Technology,region_4,Master's & above,f,other,1,42,1.0,10,0,78,0
72737,Technology,region_7,Bachelor's,f,other,1,35,3.0,2,0,81,0
23423,Finance,region_22,Bachelor's,m,other,1,28,3.0,6,0,60,1
37094,Technology,region_26,Bachelor's,m,other,1,27,5.0,2,0,80,0
45151,Technology,region_22,Bachelor's,m,other,1,28,4.0,5,0,82,0
49136,Procurement,region_6,Bachelor's,f,sourcing,1,26,3.0,3,0,73,0
8063,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,38,3.0,9,0,49,0
26872,Sales & Marketing,region_16,Bachelor's,m,sourcing,1,41,5.0,11,0,48,0
54235,Sales & Marketing,region_33,Master's & above,m,other,1,40,4.0,7,0,49,0
47221,HR,region_22,Master's & above,m,other,1,42,3.0,12,0,46,0
6852,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,28,3.0,5,0,48,0
26443,Sales & Marketing,region_30,Bachelor's,f,sourcing,1,28,1.0,5,0,49,0
71273,Sales & Marketing,region_16,Bachelor's,m,other,1,51,4.0,18,1,59,1
70343,Sales & Marketing,region_7,Master's & above,m,sourcing,1,46,5.0,3,0,48,0
65405,Technology,region_29,Master's & above,m,sourcing,1,32,3.0,2,0,81,0
64140,Technology,region_11,Bachelor's,m,sourcing,1,32,3.0,4,0,80,0
13057,Sales & Marketing,region_7,Master's & above,m,sourcing,2,41,5.0,10,0,48,0
12346,Procurement,region_13,Master's & above,f,sourcing,1,37,5.0,4,0,74,0
36516,Technology,region_26,Master's & above,m,other,1,37,3.0,3,0,81,0
7300,Analytics,region_22,Bachelor's,m,sourcing,1,30,1.0,6,0,86,0
18579,Sales & Marketing,region_29,Bachelor's,m,sourcing,1,26,3.0,3,0,48,0
15710,Procurement,region_23,Bachelor's,m,sourcing,1,30,5.0,6,0,68,0
46098,Sales & Marketing,region_19,Master's & above,m,sourcing,1,36,5.0,9,0,49,0
10207,Sales & Marketing,region_11,Master's & above,m,other,2,46,5.0,17,0,61,1
37078,Sales & Marketing,region_1,Master's & above,f,other,1,32,3.0,4,0,50,0
889,Analytics,region_22,Bachelor's,m,other,2,33,3.0,8,0,87,0
42253,Sales & Marketing,region_31,Master's & above,m,other,3,37,5.0,5,0,47,0
66407,Analytics,region_22,Bachelor's,m,other,1,47,3.0,5,0,86,0
58679,Operations,region_2,Master's & above,f,other,1,38,5.0,8,0,60,0
63858,Sales & Marketing,region_13,Bachelor's,m,other,1,34,1.0,3,0,50,0
38144,Sales & Marketing,region_22,Bachelor's,m,other,2,25,2.0,2,0,50,0
40746,Operations,region_2,Bachelor's,m,sourcing,1,47,5.0,14,0,60,0
48754,Operations,region_23,Bachelor's,f,other,1,37,5.0,11,0,58,0
15302,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,33,1.0,7,0,49,0
48332,Sales & Marketing,region_7,Bachelor's,m,other,2,54,4.0,13,0,47,0
67421,Finance,region_28,Bachelor's,f,other,2,27,4.0,3,0,93,1
72144,Analytics,region_25,Bachelor's,m,sourcing,2,30,3.0,4,0,86,0
45248,Sales & Marketing,region_2,Master's & above,m,sourcing,1,52,2.0,3,0,48,0
31609,Legal,region_27,Bachelor's,m,other,1,31,3.0,2,1,55,0
7726,HR,region_12,Bachelor's,m,other,1,35,3.0,5,0,54,0
419,Technology,region_26,Master's & above,f,sourcing,2,43,1.0,12,0,80,0
9140,Technology,region_23,Bachelor's,m,sourcing,1,25,5.0,2,0,83,0
15421,Sales & Marketing,region_26,Bachelor's,f,other,1,35,1.0,8,0,54,0
27717,Analytics,region_4,Bachelor's,m,sourcing,1,29,3.0,3,0,83,0
54579,Technology,region_20,Bachelor's,m,other,2,33,4.0,6,0,81,0
60051,Sales & Marketing,region_4,Bachelor's,m,sourcing,1,49,5.0,5,0,49,0
66475,Operations,region_19,Bachelor's,m,sourcing,2,40,5.0,4,0,59,0
48298,Operations,region_13,Bachelor's,f,other,1,33,2.0,2,0,59,0
34608,Finance,region_4,Bachelor's,m,other,1,29,2.0,4,0,60,0
20634,Operations,region_4,Master's & above,f,sourcing,1,46,4.0,5,0,59,0
4763,Sales & Marketing,region_23,Master's & above,m,other,1,42,3.0,12,0,49,0
31334,Operations,region_7,Bachelor's,m,other,2,28,2.0,2,0,60,0
26118,Operations,region_12,Bachelor's,f,other,1,28,3.0,6,0,60,0
24724,Operations,region_11,Bachelor's,m,other,1,36,3.0,7,0,59,0
43291,Operations,region_27,Bachelor's,m,other,1,38,3.0,3,0,59,0
25077,Technology,region_2,Bachelor's,m,other,1,53,3.0,7,0,83,0
44790,Sales & Marketing,region_15,Bachelor's,m,sourcing,1,41,4.0,15,0,49,0
1215,Technology,region_24,Bachelor's,f,sourcing,1,25,1.0,2,0,84,0
27965,Analytics,region_26,Master's & above,m,other,1,39,5.0,5,0,79,0
43505,Technology,region_24,Master's & above,f,sourcing,2,38,2.0,4,0,79,0
76927,Operations,region_14,Bachelor's,m,other,1,33,3.0,7,1,58,0
77253,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,25,5.0,2,0,49,0
20304,Operations,region_29,Bachelor's,m,sourcing,1,29,5.0,2,0,65,0
34032,Analytics,region_29,Bachelor's,m,sourcing,1,31,3.0,3,0,85,0
16329,Technology,region_23,Master's & above,m,sourcing,1,32,5.0,7,0,78,0
51900,Sales & Marketing,region_7,Bachelor's,m,sourcing,3,27,3.0,1,0,48,0
3207,Sales & Marketing,region_13,Bachelor's,m,other,1,45,4.0,5,0,50,0
7882,Sales & Marketing,region_23,Bachelor's,f,sourcing,1,31,1.0,5,0,50,0
4220,Sales & Marketing,region_1,Master's & above,m,sourcing,1,42,5.0,9,0,47,0
21811,Technology,region_2,Bachelor's,f,other,1,55,5.0,16,0,77,0
24143,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,38,4.0,3,0,51,0
9152,Analytics,region_29,Bachelor's,m,sourcing,1,26,5.0,4,0,82,0
34220,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,56,4.0,7,0,42,0
39032,Analytics,region_14,Bachelor's,m,other,1,36,1.0,7,0,84,0
41445,Sales & Marketing,region_2,Master's & above,f,sourcing,4,33,3.0,5,0,51,0
56337,Sales & Marketing,region_26,Bachelor's,m,sourcing,1,40,3.0,9,0,48,0
10353,Operations,region_2,Bachelor's,f,referred,1,38,4.0,4,0,61,0
41211,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,32,1.0,6,0,51,0
26580,Analytics,region_29,Master's & above,m,other,4,34,5.0,9,0,83,0
6308,Technology,region_30,Bachelor's,m,sourcing,1,30,3.0,2,0,77,0
55370,Technology,region_2,Bachelor's,f,sourcing,2,43,5.0,14,0,82,0
20394,Operations,region_24,Bachelor's,m,sourcing,1,34,2.0,10,0,57,0
54288,HR,region_2,Master's & above,f,sourcing,1,40,2.0,5,0,49,1
6719,Operations,region_22,Bachelor's,f,sourcing,1,43,3.0,13,0,57,0
28169,Finance,region_2,Bachelor's,m,other,4,26,4.0,7,0,62,0
64116,Operations,region_7,Master's & above,f,sourcing,1,52,4.0,6,0,61,0
43284,Procurement,region_2,Bachelor's,m,other,1,27,3.0,4,0,69,0
71507,Procurement,region_22,Master's & above,m,sourcing,1,38,5.0,9,0,70,0
16591,Operations,region_29,Bachelor's,m,other,1,29,4.0,6,0,55,0
47315,Procurement,region_19,Bachelor's,m,sourcing,1,33,1.0,3,0,70,0
55070,Sales & Marketing,region_2,Master's & above,m,sourcing,1,46,5.0,7,0,52,0
24101,Technology,region_14,Bachelor's,m,other,1,24,3.0,2,0,79,0
35178,Procurement,region_6,Bachelor's,f,other,1,33,2.0,3,0,71,0
59936,Operations,region_8,Bachelor's,f,other,1,33,4.0,6,0,66,1
23398,Sales & Marketing,region_2,Bachelor's,m,other,1,47,5.0,16,0,64,1
55650,Technology,region_17,Master's & above,f,other,1,34,4.0,7,0,86,0
73469,Technology,region_17,Bachelor's,m,sourcing,1,33,3.0,10,0,76,1
55494,Sales & Marketing,region_2,Bachelor's,m,other,2,51,1.0,28,0,50,0
15078,Operations,region_31,Bachelor's,f,other,1,37,5.0,5,0,59,1
58888,Operations,region_2,Bachelor's,m,other,1,30,4.0,2,0,62,0
20986,Operations,region_7,Master's & above,m,sourcing,1,39,5.0,9,0,59,0
28718,Sales & Marketing,region_2,Master's & above,m,other,1,41,2.0,7,0,49,0
38182,Procurement,region_30,Bachelor's,f,sourcing,1,30,4.0,3,0,70,0
76321,Operations,region_4,Master's & above,f,other,1,40,5.0,5,0,64,0
38085,Operations,region_12,Bachelor's,m,other,1,27,2.0,4,0,62,0
25338,Operations,region_15,Bachelor's,m,sourcing,1,36,5.0,10,0,59,0
43399,Operations,region_2,Bachelor's,f,other,1,60,5.0,4,0,56,0
63976,Operations,region_31,Bachelor's,f,sourcing,1,30,5.0,4,0,56,0
2570,Analytics,region_29,Bachelor's,m,sourcing,1,30,2.0,4,0,82,0
38987,Technology,region_17,Master's & above,f,sourcing,1,35,4.0,10,0,77,0
16993,Procurement,region_21,Bachelor's,m,other,1,42,3.0,7,0,66,0
64226,Operations,region_27,Bachelor's,m,sourcing,1,44,3.0,5,0,58,0
42175,Sales & Marketing,region_7,Bachelor's,f,other,1,29,4.0,5,0,49,0
70724,Technology,region_33,Master's & above,m,other,1,57,4.0,26,0,80,0
4277,Procurement,region_2,Bachelor's,f,other,1,40,3.0,12,0,65,0
38756,Operations,region_2,Bachelor's,m,sourcing,1,30,3.0,7,0,57,0
48269,Procurement,region_2,Bachelor's,m,other,2,37,3.0,9,0,72,0
38301,Technology,region_7,Bachelor's,m,sourcing,1,27,4.0,4,0,81,0
38899,Procurement,region_26,Bachelor's,f,other,1,41,4.0,6,0,68,0
56512,Sales & Marketing,region_15,Bachelor's,f,other,1,27,5.0,5,0,54,0
1889,Sales & Marketing,region_29,Bachelor's,m,other,2,35,3.0,8,0,50,0
8138,Operations,region_15,Bachelor's,f,other,1,34,1.0,3,0,58,0
24661,Operations,region_13,Master's & above,m,other,1,48,3.0,10,0,61,0
14288,Analytics,region_7,Bachelor's,m,other,1,39,5.0,8,0,87,0
32758,Sales & Marketing,region_2,Bachelor's,f,other,2,43,5.0,10,0,48,0
67731,Operations,region_7,Below Secondary,m,sourcing,1,23,4.0,1,0,59,0
26555,Technology,region_15,Bachelor's,m,other,1,35,2.0,5,0,75,0
59390,Operations,region_19,Bachelor's,m,sourcing,1,39,4.0,11,0,59,0
5264,Sales & Marketing,region_16,Master's & above,m,sourcing,1,48,3.0,3,0,50,0
75998,Legal,region_2,Bachelor's,m,other,1,48,5.0,6,0,62,0
76280,Operations,region_11,Master's & above,f,other,1,40,4.0,4,0,58,0
14218,Sales & Marketing,region_28,Bachelor's,f,other,1,34,1.0,8,0,46,0
69810,Technology,region_22,Bachelor's,m,other,1,28,4.0,4,1,94,1
64528,Operations,region_2,Bachelor's,f,other,1,39,3.0,8,0,62,0
59721,Operations,region_5,Bachelor's,m,sourcing,1,32,3.0,2,0,59,0
3637,Finance,region_2,Bachelor's,m,other,2,30,4.0,4,0,64,0
50647,HR,region_16,Bachelor's,f,other,1,26,3.0,3,0,53,0
26964,R&D,region_11,Bachelor's,m,other,2,31,4.0,2,0,83,1
50060,Sales & Marketing,region_3,Bachelor's,m,other,1,39,5.0,2,0,49,0
8662,Technology,region_8,Master's & above,m,other,1,33,3.0,2,0,77,0
5943,Operations,region_8,Master's & above,f,other,2,44,3.0,11,0,73,1
49713,Analytics,region_22,Bachelor's,m,sourcing,1,34,3.0,10,0,83,0
25078,Sales & Marketing,region_26,Bachelor's,m,other,2,39,1.0,13,0,50,0
12331,Procurement,region_22,Bachelor's,m,referred,1,27,4.0,3,0,68,0
10008,Sales & Marketing,region_19,Bachelor's,m,other,1,28,4.0,2,0,45,0
26664,Analytics,region_22,Bachelor's,m,sourcing,1,25,3.0,2,0,82,0
49611,Operations,region_2,Bachelor's,f,other,3,40,5.0,11,0,60,0
61622,Technology,region_22,Master's & above,m,other,2,31,1.0,6,0,75,0
36519,Technology,region_22,Bachelor's,f,other,1,29,3.0,4,0,79,0
37362,Sales & Marketing,region_2,Master's & above,m,sourcing,1,57,4.0,16,0,49,0
